income,credit_score,debt_to_income,employment_duration,housing_status,loan_amount,is_default
44491,806,0.30989098101107426,8.1,Mortgage,12662.66,0
43679,339,0.2653988973001876,0.58,Own,19830.69,0
59320,847,0.15293880882420605,6.32,Rent,13904.17,0
64222,680,0.34224351100347405,8.32,Mortgage,5051.05,0
45410,815,0.5251040090457761,2.67,Mortgage,17836.28,0
31452,796,0.46511166829278305,2.0,Own,20160.82,0
69116,580,0.46028744208133476,4.39,Own,22914.52,0
48569,650,0.28304586837265433,3.66,Own,4691.89,0
75954,633,0.4542095403410257,1.54,Own,20724.7,0
16316,823,0.33276574069995934,2.53,Rent,15931.56,0
52931,582,0.17513804541908465,3.93,Own,11699.11,0
78779,618,0.3095248749890255,4.34,Mortgage,6761.69,0
44701,713,0.16636931551579873,3.79,Mortgage,5723.71,0
46617,313,0.15724140945326795,9.36,Mortgage,11159.09,0
54432,355,0.11152965422880537,0.16,Mortgage,10923.97,0
41618,702,0.24142715048470828,2.02,Rent,14468.54,0
45318,641,0.2654373921209724,6.93,Rent,22403.55,0
44932,498,0.44972185646924634,5.27,Rent,14648.25,0
40588,591,0.36900239244239186,12.52,Own,7289.45,0
68432,740,0.529224856026656,4.43,Mortgage,9907.9,0
56916,377,0.18823531335282825,5.08,Mortgage,16675.59,0
53759,411,0.23297832292990703,6.1,Rent,11237.6,0
62128,834,0.5705380555717079,1.03,Own,14417.83,0
46034,674,0.3220226238899072,7.0,Rent,20767.19,0
38386,415,0.4945254715243279,1.78,Mortgage,18248.53,1
40960,441,0.3460838243247446,2.76,Mortgage,12256.12,0
50026,496,0.33554282851287376,0.07,Rent,10091.77,0
34111,839,0.1740581440148212,9.28,Mortgage,24846.73,0
42496,598,0.5255998054742931,15.34,Rent,11497.78,0
42258,375,0.13917764027381732,0.31,Rent,26956.72,0
81868,829,0.25513054732652074,5.04,Rent,23096.38,0
8392,399,0.43673403586008974,16.19,Rent,14551.74,1
47305,778,0.35362877540401494,4.67,Mortgage,8900.75,0
75885,767,0.5406891634857681,8.0,Own,15192.42,0
51827,591,0.11964897639395797,0.63,Mortgage,21585.52,0
61301,424,0.4247037597498651,1.4,Rent,13100.07,0
51497,818,0.3387327353135624,2.12,Mortgage,8412.8,0
39989,322,0.17715591173382547,19.86,Own,12204.91,0
16371,461,0.4716259535562968,7.61,Mortgage,16951.23,1
53081,805,0.30565342770301196,10.84,Rent,17355.9,0
38365,320,0.3657909521183418,3.34,Own,15407.39,1
37994,763,0.5836330331815541,6.31,Mortgage,12669.22,0
42515,782,0.34311504051259434,6.58,Own,14388.66,0
76172,801,0.5116864327793214,4.21,Mortgage,12698.95,0
86072,608,0.4847887616706221,10.52,Own,15676.27,0
53258,502,0.43137729575689954,0.86,Rent,16313.61,0
43028,715,0.5484060716751669,0.3,Rent,13781.07,0
32341,441,0.22580082346859046,1.81,Own,10787.86,0
57028,406,0.5103856157338316,0.46,Mortgage,21255.09,0
76743,828,0.2888937441986713,0.31,Rent,16490.06,0
46289,836,0.5062454450406106,2.72,Mortgage,18582.46,0
14315,590,0.3468943422727555,1.12,Own,11289.71,0
60050,610,0.528854626471618,7.81,Mortgage,14550.87,0
64780,684,0.5474217688464932,4.33,Own,11184.76,0
26212,352,0.39882193784205777,2.24,Mortgage,22071.82,1
52647,482,0.3538134784156225,1.69,Own,9587.13,0
56768,668,0.4916400716661671,4.14,Own,9959.26,0
48903,312,0.23349310158958667,2.85,Own,15339.65,0
38138,459,0.10767434062445722,0.29,Own,9164.59,0
65239,583,0.3035472913773848,5.47,Mortgage,22062.27,0
43949,586,0.3538870664483884,3.46,Rent,7950.69,0
27722,307,0.24863135971937825,1.62,Own,13811.62,1
19257,371,0.29168094086888374,1.72,Own,12914.28,1
68912,397,0.16652911645804733,3.01,Rent,16503.58,0
59249,386,0.23864495168389702,8.79,Rent,10988.68,0
51319,400,0.22004767395728678,2.75,Own,16287.81,0
43395,580,0.25049342691338505,9.15,Own,10695.13,0
42065,588,0.24952705527032623,2.77,Mortgage,9953.27,0
33863,495,0.3794841855238067,8.86,Rent,13869.86,0
43528,690,0.22529847009803636,13.41,Mortgage,14477.51,0
18198,749,0.5704806316699442,0.1,Own,13596.54,0
38959,667,0.35563741518166747,0.32,Own,13061.64,0
45335,729,0.1644830032048837,0.72,Own,21822.59,0
59148,395,0.23980313526214195,0.65,Own,16508.58,0
49401,560,0.46487874806782703,3.03,Rent,16220.95,0
61923,811,0.10682951919036374,7.22,Mortgage,20369.75,0
70237,420,0.5689089930984755,16.26,Rent,8199.06,0
65872,665,0.32258846086290305,2.7,Own,25393.69,0
57057,631,0.36053951147549834,5.83,Mortgage,6604.44,0
50177,351,0.594206117919764,5.05,Own,21157.08,1
35288,695,0.35170154299966583,2.5,Rent,6601.37,0
61099,617,0.5738719972309863,6.38,Own,14677.55,0
75196,576,0.5576155578965771,4.48,Rent,11908.99,0
55131,493,0.5706577643331063,7.13,Rent,22636.45,0
78758,320,0.506186528746182,1.08,Own,18855.14,0
27116,698,0.2481990422788656,2.23,Own,13563.75,0
32687,501,0.2731912418929907,5.56,Rent,17658.22,0
62828,765,0.2824920340903204,0.67,Mortgage,16409.14,0
53964,450,0.5895904198060976,7.36,Rent,18508.66,0
69706,458,0.2803777519860743,0.72,Mortgage,14016.53,0
49767,609,0.15434465460919025,1.96,Rent,11528.94,0
36980,803,0.4891644473175758,1.36,Own,4143.7,0
46796,325,0.28303164579102624,0.31,Rent,13277.5,0
27009,365,0.41046795586292173,1.58,Mortgage,15672.04,1
33071,562,0.5621802061319835,12.12,Mortgage,9996.48,0
64586,771,0.38775278838902216,0.14,Mortgage,14622.02,0
63091,466,0.41885008917894395,0.08,Mortgage,20570.39,0
55445,453,0.421431282232568,6.09,Mortgage,15446.01,0
24183,642,0.40619959287925766,2.29,Rent,11307.16,0
44623,712,0.17988468874047706,1.31,Own,19615.95,0
31625,483,0.32820770737437777,3.56,Own,16096.13,0
67647,493,0.10383200998852923,1.55,Rent,15952.28,0
41244,301,0.41313240203766655,2.49,Own,12856.15,1
33713,514,0.3876791475131195,6.28,Rent,8699.38,0
50446,782,0.25906860962041056,0.62,Mortgage,16216.72,0
40397,331,0.36194775158510184,16.05,Rent,16838.12,1
72256,314,0.3465288909540384,0.22,Own,11415.07,0
38977,617,0.2254576079711256,8.21,Own,15779.58,0
29011,542,0.24664377404629648,6.45,Own,19673.88,0
17706,316,0.4812704983143753,1.66,Rent,9918.74,1
49538,833,0.4778661595908644,0.63,Rent,17111.25,0
41571,380,0.3348910751199212,9.57,Rent,14499.77,0
28566,735,0.4587544762079898,5.69,Own,19799.38,0
67838,307,0.3254006401154681,1.72,Rent,20386.08,0
60008,586,0.525687017448066,0.09,Rent,15308.24,0
49576,485,0.26640334110430663,13.94,Own,14987.19,0
70464,823,0.5636462499227005,2.59,Mortgage,13881.42,0
59938,721,0.3711418252823354,0.97,Mortgage,9708.2,0
37657,765,0.3678439305398754,12.14,Own,16969.01,0
34411,382,0.43540519216302187,2.22,Own,15305.67,1
62269,782,0.27042800540734224,3.11,Mortgage,11222.7,0
55945,624,0.4621647854535672,6.0,Rent,5167.63,0
52546,718,0.26021255131706,8.56,Own,17753.02,0
37302,350,0.2987694149793928,0.53,Mortgage,13219.56,1
59119,326,0.4373517183965284,11.45,Rent,18421.26,0
38667,844,0.28922455065069075,13.48,Own,8182.18,0
48470,361,0.19998706134403035,1.5,Mortgage,15358.63,0
71704,470,0.5359507293877533,3.44,Rent,14841.28,0
40087,585,0.5610776903969431,9.76,Rent,13951.12,0
26405,416,0.41336552490372425,3.34,Mortgage,22902.26,1
34211,303,0.5055753855989268,3.29,Rent,15804.57,1
64914,365,0.5933261773873765,4.82,Mortgage,6345.63,0
53820,359,0.4073873759099129,7.29,Mortgage,12996.34,0
48066,801,0.5543963216250067,5.48,Rent,6932.82,0
42363,528,0.27962737486017386,4.93,Mortgage,22076.77,0
57280,399,0.45023621794359303,2.32,Mortgage,16231.4,0
37263,418,0.12790273314842318,4.97,Own,14200.05,0
54584,368,0.4944857778050724,0.55,Mortgage,7946.59,0
39031,520,0.5149015723647837,2.63,Rent,15864.02,0
36535,522,0.3005877182369959,1.04,Mortgage,20244.83,0
40437,803,0.4194775079386648,3.86,Rent,17957.66,0
44368,510,0.5291805511961793,1.52,Own,17760.92,0
49267,561,0.5418040822545251,3.53,Rent,22171.08,0
53531,817,0.15326576215830048,7.51,Mortgage,22642.0,0
-5325,547,0.5137438732664487,2.85,Rent,15540.7,1
37885,556,0.23712167596305014,1.23,Own,17942.65,0
44126,362,0.46365344816887166,1.26,Own,23568.21,1
72575,691,0.26258207674627765,11.84,Own,9978.62,0
33799,839,0.12816483531528858,7.59,Rent,17389.97,0
52441,716,0.2049353549255538,0.19,Rent,9889.51,0
72425,352,0.30433588791354205,14.3,Rent,13131.46,0
30305,337,0.47061431003052123,0.6,Own,21690.44,1
55909,607,0.1503518136561788,5.29,Rent,10780.86,0
37965,352,0.5064670624500799,4.01,Own,20452.22,1
42430,751,0.5984755459812053,0.24,Own,11963.54,0
37953,760,0.49412882158956273,1.75,Mortgage,20496.8,0
39022,785,0.3368682600144407,7.48,Mortgage,22316.68,0
90828,436,0.3840801054229732,1.83,Own,10467.79,0
62666,671,0.10308025415133729,3.27,Own,18189.71,0
66526,555,0.20463691892769872,5.99,Own,20547.64,0
57379,694,0.5494940657300227,0.37,Mortgage,12836.89,0
25906,336,0.11086470136759294,8.94,Own,17843.48,1
55924,446,0.5523974764484909,0.21,Mortgage,9023.03,0
66093,307,0.1566263040640837,1.52,Mortgage,25957.36,0
37199,550,0.16653706497941714,7.2,Rent,11275.18,0
64479,746,0.18767495542846122,12.15,Rent,13557.39,0
60565,562,0.49969266247759814,7.14,Rent,14334.7,0
77780,738,0.33909328767118974,1.29,Mortgage,15408.42,0
43733,558,0.1725983151150212,21.25,Own,17239.6,0
33535,622,0.44340090983266245,2.67,Rent,17157.96,0
44575,829,0.5703441831628887,2.36,Mortgage,9450.21,0
71533,600,0.386225737123736,10.02,Own,8756.14,0
22573,784,0.14935000286026925,0.34,Rent,23491.63,0
18974,391,0.1273753030887699,4.06,Mortgage,20788.96,1
51340,463,0.4979361799378804,16.85,Rent,8488.28,0
43361,634,0.4130418261872175,0.53,Rent,16980.36,0
50115,614,0.5613286695623007,3.89,Mortgage,19062.98,0
64179,537,0.37362507552399393,0.71,Rent,25316.92,0
41711,382,0.1311977016215267,11.04,Mortgage,12625.75,0
21904,408,0.30184342499932515,4.43,Mortgage,20107.92,1
80667,477,0.42899534429570896,1.34,Rent,18633.43,0
35041,549,0.29244267546863156,1.83,Own,11557.95,0
34114,390,0.5997956983701165,3.63,Own,13277.47,1
66555,638,0.30268930683687256,6.46,Own,11243.5,0
44232,468,0.37311806322377505,3.34,Mortgage,16803.13,0
49049,438,0.21269601631183974,1.05,Rent,7273.04,0
57241,816,0.17606910215109586,6.16,Own,13910.09,0
66253,483,0.42265276928162543,0.63,Rent,13212.61,0
44998,469,0.39430637345784103,8.29,Own,4782.13,0
72799,661,0.10216942870314213,2.52,Own,16542.5,0
17963,543,0.24239076739887108,5.29,Rent,18387.04,1
61396,437,0.42178978650645715,2.11,Rent,7753.6,0
37407,327,0.5061246728662249,5.53,Rent,15013.3,1
70584,818,0.2561843265199222,11.0,Rent,8119.81,0
52130,697,0.4237181846444269,6.04,Own,15610.79,0
39906,632,0.2326289650754231,5.56,Rent,20845.98,0
59942,616,0.44518994731461814,7.08,Mortgage,12461.36,0
63397,725,0.4489739993312313,3.47,Own,13530.27,0
59628,435,0.16511173275979504,1.24,Mortgage,25568.57,0
34554,566,0.43254489198850243,8.45,Own,11275.22,0
42739,406,0.2667835908401849,5.23,Own,10322.27,0
49938,437,0.1862974657963137,1.88,Mortgage,14973.8,0
49381,346,0.35018061638688713,1.61,Own,27082.67,1
61246,667,0.3261483419543606,3.47,Mortgage,16266.92,0
19776,305,0.4869374055309985,1.16,Own,11710.56,1
55014,822,0.14225775458060927,10.53,Rent,17979.13,0
45650,828,0.49487663441589047,7.77,Own,18725.18,0
37422,571,0.15304118105464784,1.84,Mortgage,18033.59,0
38862,365,0.20372951403953096,0.25,Rent,18913.48,0
46781,719,0.35794105916483554,0.27,Rent,19680.0,0
-4016,638,0.3315873000112123,1.76,Rent,14357.21,1
39480,797,0.5944294873670241,0.8,Rent,14357.2,0
36862,768,0.3947368566312197,10.33,Own,19205.17,0
57991,630,0.26371779762345693,2.73,Mortgage,2778.73,0
37917,430,0.5500744342719928,2.14,Rent,2037.94,0
46773,829,0.2561074783912518,1.23,Mortgage,12011.85,0
73134,737,0.23688781759414504,9.2,Mortgage,13284.25,0
64915,542,0.34718589759942975,7.86,Rent,18471.39,0
63534,762,0.5565873922365395,2.43,Mortgage,12598.8,0
42501,649,0.4542571276294193,0.93,Mortgage,20860.17,0
58145,316,0.4387416077336652,15.18,Mortgage,15720.5,0
46491,765,0.4630386325193815,1.9,Mortgage,11099.38,0
47058,662,0.42982030538794413,7.37,Own,21316.88,0
56145,509,0.479898179833973,3.11,Own,16386.79,0
41045,824,0.19638101086456675,7.61,Own,8507.8,0
72395,719,0.18862914338080075,3.29,Mortgage,18823.88,0
47598,432,0.2810816718957019,12.99,Own,18818.98,0
59275,313,0.5254798893979162,8.06,Rent,8614.92,0
71834,343,0.45722710774835484,1.51,Mortgage,15536.22,0
65474,676,0.3832366714213846,2.81,Own,18023.86,0
28866,594,0.10972371873905992,0.53,Own,6674.68,0
56673,695,0.21790114196793328,11.69,Mortgage,20277.54,0
62760,403,0.5017569712749494,0.36,Mortgage,11557.82,0
63377,744,0.22124334654210934,0.09,Mortgage,10674.18,0
33300,361,0.4651450985954737,3.43,Rent,13579.55,1
40144,711,0.192317132464942,4.62,Own,18496.16,0
64918,620,0.4031837790996793,1.26,Rent,19985.71,0
38573,430,0.4141056833502509,4.23,Own,23325.55,1
45504,498,0.4759831128432408,11.3,Mortgage,10533.65,0
73638,335,0.31917120044782,4.92,Own,16834.4,0
49283,515,0.41633734954273627,3.04,Mortgage,18409.68,0
39098,605,0.3434848943601425,0.78,Own,17423.77,0
36835,311,0.5736690226991564,0.93,Rent,10102.19,1
54990,382,0.36094036350925374,3.31,Own,16283.21,0
30002,331,0.20479894156409392,3.11,Mortgage,16607.48,1
46289,707,0.4339462745693182,3.69,Rent,11859.24,0
54998,385,0.3742336641042068,3.55,Rent,17416.86,0
69487,710,0.5019147486100733,2.09,Own,16043.13,0
60013,555,0.1884557987966218,5.95,Own,8236.75,0
39289,540,0.2304698013369524,1.19,Rent,18166.99,0
67676,751,0.560814553698861,9.56,Own,15572.15,0
45507,300,0.565013056623148,1.08,Mortgage,5544.93,1
31464,581,0.3211283832374455,2.69,Mortgage,13500.64,0
47419,813,0.12387559105921495,1.18,Own,15618.29,0
71572,418,0.25327753431297984,4.82,Rent,11404.09,0
52478,804,0.22356132721063907,3.25,Own,16562.18,0
50187,379,0.30733842599746086,2.34,Rent,13561.68,0
74558,518,0.25890030943929376,3.22,Rent,20127.03,0
28529,816,0.5144961719262271,2.73,Mortgage,16355.53,0
30716,765,0.10151800956272702,9.66,Own,24519.13,0
25762,817,0.42231592675574914,0.66,Rent,7790.54,0
55589,801,0.4321351125780216,7.88,Rent,16599.22,0
52497,357,0.4303132876445215,5.33,Rent,15083.56,0
73141,636,0.3602973402572849,2.14,Rent,17102.96,0
53652,809,0.40555203655490146,12.57,Mortgage,21542.97,0
43937,725,0.5052471557685451,0.97,Mortgage,7836.23,0
50026,669,0.4920983893441907,1.86,Mortgage,18039.66,0
51765,710,0.11731268858920521,2.35,Mortgage,16684.83,0
24923,731,0.11521826786865444,5.22,Mortgage,10451.4,0
90654,495,0.5194724063852456,14.63,Own,20943.74,0
57798,676,0.38736484376528146,4.5,Own,15303.31,0
53150,664,0.5787136676345961,9.7,Mortgage,11286.03,0
59227,704,0.3157957984582379,11.77,Rent,17143.24,0
60641,791,0.1883709106978719,3.14,Rent,19779.16,0
47891,365,0.3366174561939046,3.2,Own,16587.81,0
40531,690,0.3182721539807616,1.44,Own,12863.59,0
58991,382,0.35858869071925814,4.6,Own,11029.02,0
55785,780,0.503973616938475,0.64,Mortgage,10931.47,0
37851,528,0.4277919939683881,5.03,Rent,18974.34,0
71285,524,0.1926376636996874,11.17,Rent,19716.04,0
54400,412,0.4672386281775307,7.15,Own,13742.25,0
60947,484,0.39594810663921576,5.24,Own,26674.62,0
70878,811,0.38915536526884065,9.11,Own,13808.55,0
50328,472,0.4391284412178176,6.54,Own,14625.46,0
54754,822,0.3819827293282658,3.77,Mortgage,13022.0,0
62150,504,0.3287568681690467,3.68,Rent,14413.6,0
39127,837,0.420190141407048,0.57,Mortgage,14807.01,0
50810,618,0.4618635347752875,2.85,Rent,17902.65,0
51883,458,0.2128834714155953,3.7,Mortgage,14027.5,0
35659,577,0.34852494711905624,3.17,Rent,18032.38,0
84764,447,0.3290862316325618,7.48,Mortgage,7015.4,0
28890,382,0.11995163530564415,0.88,Rent,11879.8,0
30528,718,0.5172193282120029,7.92,Mortgage,13398.35,0
69713,837,0.2886910119692122,6.77,Rent,13725.23,0
60698,848,0.1363446166006044,11.55,Own,5832.9,0
34610,691,0.32894954853824065,2.34,Rent,19474.92,0
59109,432,0.18074040304579866,0.97,Rent,7655.59,0
72017,541,0.45220720731733244,7.11,Mortgage,11841.62,0
49546,750,0.38588578758382575,4.44,Own,14859.76,0
88982,499,0.2350569034889676,6.23,Mortgage,25210.42,0
24139,416,0.575236929575487,28.63,Rent,14735.13,1
60407,518,0.24587267412779037,1.08,Rent,17242.0,0
67497,604,0.37749845348846034,2.65,Rent,7579.74,0
63370,542,0.5007839121455246,1.07,Rent,10824.87,0
46934,591,0.35694614897724397,9.85,Mortgage,11521.21,0
45643,600,0.5804278378876425,0.09,Own,12331.79,0
56662,687,0.5219272834897573,0.73,Rent,20084.38,0
62236,508,0.560509507000448,1.42,Mortgage,12256.88,0
59037,613,0.2863512918772195,7.38,Mortgage,18042.43,0
65600,325,0.3741777087056293,4.95,Mortgage,11146.86,0
34716,378,0.5200831477467003,2.46,Mortgage,13602.28,1
46583,427,0.551750017151373,0.86,Mortgage,3005.01,0
35899,712,0.5721817889842608,1.94,Rent,14645.47,0
44208,436,0.5395759966398779,6.8,Rent,14930.98,0
65228,633,0.46537745203761716,2.41,Own,14029.78,0
51619,847,0.11210740276596501,3.11,Own,24827.02,0
89102,687,0.25747672473773153,4.69,Own,14673.89,0
52901,529,0.16446814244671523,12.2,Own,1387.52,0
50895,720,0.17737930067007415,1.44,Mortgage,8902.38,0
51592,423,0.245453593691446,2.97,Mortgage,14784.54,0
40432,387,0.1373702285942763,1.86,Mortgage,14602.18,0
49132,440,0.22151590616210778,3.14,Mortgage,10935.39,0
66916,350,0.5784894182695705,5.96,Mortgage,9893.7,0
51709,704,0.2559717892940979,3.29,Mortgage,21928.41,0
38098,636,0.1798565349620118,9.0,Mortgage,19948.86,0
36123,665,0.4591500902099038,4.03,Mortgage,20625.88,0
43246,557,0.5142525750261249,2.44,Own,11858.89,0
51107,687,0.25701892479824173,7.62,Rent,18500.99,0
67903,344,0.23924865528918546,2.82,Own,2163.56,0
29892,568,0.22087977395251676,3.62,Mortgage,12922.36,0
45202,610,0.2966306195331867,26.17,Mortgage,12242.95,0
52164,577,0.1436158789194459,7.72,Mortgage,13743.45,0
22494,774,0.43456461327810314,9.66,Rent,15576.84,0
37496,444,0.5111131626282295,4.49,Mortgage,14143.99,1
39801,534,0.43184113986960904,2.14,Mortgage,9362.23,0
38060,435,0.31059984494652426,23.7,Own,11278.08,0
52878,744,0.24448112367211963,1.4,Own,17591.15,0
47591,652,0.3047230822557868,10.31,Mortgage,16772.88,0
41670,693,0.3119187424436244,12.11,Rent,22964.0,0
56419,574,0.4330104142362535,8.51,Rent,16561.96,0
75846,683,0.5640301778252824,0.61,Own,22440.01,0
74588,622,0.13529324472396945,9.62,Own,7761.84,0
21158,482,0.576676796441811,5.45,Rent,17953.52,1
58656,739,0.5551006417810173,5.71,Own,18787.73,0
47329,362,0.15886615017144443,7.72,Mortgage,17424.37,0
52327,333,0.19179251554266694,3.37,Mortgage,8996.75,0
44025,776,0.2557978007234615,1.55,Mortgage,16587.24,0
51763,386,0.37983302048259593,4.28,Mortgage,13194.7,0
52271,509,0.16723809803930664,0.58,Own,17892.3,0
41315,761,0.2001674766359435,5.62,Mortgage,14565.57,0
36554,380,0.5513376469698396,3.3,Mortgage,12155.24,1
43269,621,0.1546503153854629,3.49,Mortgage,26408.14,0
53513,714,0.2994391325696697,1.03,Mortgage,11283.37,0
58984,489,0.4815008888293544,0.21,Rent,16397.01,0
62800,532,0.544291558445369,4.72,Mortgage,17759.22,0
42587,691,0.2680212812983439,5.38,Own,13533.39,0
54257,468,0.1822187526787831,3.45,Mortgage,20695.87,0
64437,742,0.46850582954778075,7.26,Rent,19316.11,0
67483,467,0.4862788793365883,4.15,Mortgage,6566.4,0
49117,530,0.5900167220302721,9.43,Own,18094.64,0
46686,449,0.16977092572170213,1.7,Own,23864.43,0
52866,849,0.45471044133467553,1.39,Rent,11189.86,0
32754,685,0.3086462688673276,1.51,Own,8113.03,0
47095,680,0.5573147187837272,0.15,Own,13489.21,0
61168,574,0.30391544216669286,11.54,Own,14839.25,0
59629,361,0.3229801877813331,35.57,Rent,15157.29,0
45945,766,0.1633982990933671,8.48,Rent,20236.06,0
53265,827,0.26046839254543996,2.66,Rent,11530.0,0
37630,449,0.30042023519614214,2.18,Rent,17655.0,0
60552,441,0.10875437718892547,7.45,Rent,18853.31,0
48832,415,0.31878723422141453,3.57,Rent,15512.2,0
45860,364,0.26815927563365316,14.02,Rent,11879.81,0
44574,728,0.501919867900246,1.64,Rent,9216.38,0
49056,609,0.15355630672289647,1.96,Rent,7320.13,0
43281,729,0.4801055634614456,33.73,Mortgage,7650.47,0
59872,460,0.4570057716383671,19.12,Rent,6952.08,0
44070,605,0.22089116389155297,10.82,Mortgage,22623.12,0
73894,660,0.14163583417089856,2.59,Rent,14094.02,0
71978,577,0.5209167228778481,9.09,Rent,25213.29,0
36626,595,0.22471502137245672,1.67,Rent,16842.37,0
51045,468,0.17278005985354913,1.47,Mortgage,7317.79,0
40240,758,0.279518300956596,3.95,Mortgage,14009.47,0
45100,306,0.300441411829526,9.84,Rent,18129.73,1
80036,431,0.26304398989004407,0.51,Rent,16554.9,0
45386,646,0.5882405562534756,4.17,Mortgage,12817.14,0
55403,552,0.5404103346481751,4.7,Rent,19442.62,0
58119,709,0.5364877482295444,4.34,Rent,9735.1,0
34990,842,0.29938379526038494,1.23,Mortgage,15857.26,0
37173,654,0.5814348198692467,0.33,Mortgage,18943.87,0
31909,667,0.4420076481458488,11.27,Mortgage,13121.34,0
36710,810,0.5159973343525384,4.27,Rent,17464.64,0
7249,832,0.35043756252718106,7.3,Mortgage,14347.95,0
58168,827,0.1803086465996762,2.27,Rent,15979.02,0
80812,827,0.5434427524923383,0.22,Own,17068.59,0
52217,701,0.3432133696860872,1.5,Own,13506.83,0
28755,474,0.5842774545425985,0.38,Rent,21928.34,1
40358,377,0.22743050570126225,0.41,Rent,16270.33,0
43116,739,0.5961894957156122,1.21,Mortgage,17752.06,0
34736,848,0.21121234098607453,5.02,Rent,20664.53,0
62902,531,0.28408337901173475,8.51,Rent,17942.38,0
62153,699,0.39700826146246304,8.61,Mortgage,10237.42,0
32668,512,0.4466615295922476,13.88,Rent,18604.65,1
60876,492,0.46014108450320357,5.34,Own,16263.2,0
